run_dir,label,topology_name,physical_topology_name,input_mask_name,input_mask_family,input_mask_seed,seed,topology_seed,n_nodes,n_edges,p,raw_physical_parameter_count,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,n_req,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_common_d_rel_source,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,comparison_branch_input_overlap_source,rank_D,effective_rank_D,condition_number_D,effective_rank_D_masked,condition_number_D_masked,root_tree_count_cv,root_tree_count_gini,edge_participation_var,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,train_acc_final,val_acc_final,icl_acc_final_eval,icl_acc_max_eval,icl_acc_mean_eval,iwl_acc_final_eval,test_in_dist,test_novel_classes,execution_time,capacity_n_nodes,capacity_n_edges,capacity_n_context,capacity_z_dim,capacity_p,capacity_d_rel,capacity_comparison_branch_common_d_rel_min,capacity_comparison_branch_common_d_rel_mean,capacity_support_fraction,capacity_support_min,capacity_support_mean,capacity_support_max,capacity_oracle_test_accuracy,capacity_oracle_test_margin_mean,capacity_oracle_test_margin_p10,capacity_oracle_test_margin_finite_fraction,capacity_linear_test_accuracy,capacity_linear_test_margin_mean,capacity_linear_test_margin_p10,capacity_linear_test_margin_finite_fraction,capacity_linear_weight_norm
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49_trainseed2,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49_trainseed2,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49,edge_block,49,2,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.12063675515951,4.7216862739375145,161.0085833163561,4.938693668380961,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,55.74,53.2,53.0,57.0,50.5,2.0,57.6,56.4,14.963683605194092,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49_trainseed3,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49_trainseed3,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49,edge_block,49,3,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.12063675515951,4.7216862739375145,161.0085833163561,4.938693668380961,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,69.64,66.5,65.5,70.5,61.05,2.0,69.6,67.4,15.0220468044281,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49_trainseed4,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49_trainseed4,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49,edge_block,49,4,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.12063675515951,4.7216862739375145,161.0085833163561,4.938693668380961,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,69.24,69.6,60.0,63.5,57.25,4.0,63.0,63.0,15.119343042373657,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49_trainseed5,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49_trainseed5,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0128_edge_block_c200_seed49,edge_block,49,5,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.12063675515951,4.7216862739375145,161.0085833163561,4.938693668380961,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,75.96,75.5,74.5,79.5,65.65,4.0,75.2,74.4,15.064629316329956,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71_trainseed1,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71_trainseed1,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71,edge_block,71,1,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.12063675515951,4.7216862739375145,176.69947879366177,4.335918290881534,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,61.92,60.1,58.0,63.5,55.0,1.5,57.0,58.4,15.118517637252808,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71_trainseed2,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71_trainseed2,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71,edge_block,71,2,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.12063675515951,4.7216862739375145,176.69947879366177,4.335918290881534,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,75.3,73.5,70.5,75.5,69.2,3.5,70.4,70.2,15.352869272232056,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71_trainseed3,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71_trainseed3,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71,edge_block,71,3,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.12063675515951,4.7216862739375145,176.69947879366177,4.335918290881534,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,63.18,61.6,67.0,67.0,54.5,2.5,64.0,58.6,14.41008472442627,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71_trainseed4,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71_trainseed4,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71,edge_block,71,4,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.12063675515951,4.7216862739375145,176.69947879366177,4.335918290881534,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,81.3,81.5,80.5,84.0,70.1,5.0,81.6,79.6,14.816736221313477,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71_trainseed5,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71_trainseed5,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0150_edge_block_c200_seed71,edge_block,71,5,0,6,20,20,400,200,10,20,0.5,0.5,1.0,0.5,0.0,160,200,40,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,40,40.0,40,0.0,40,40.0,40,0.0,recomputed,19,15.12063675515951,4.7216862739375145,176.69947879366177,4.335918290881534,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,70.88,72.8,70.0,71.0,61.4,3.5,71.6,69.6,15.66815996170044,6,20,4,4,20,200,40,40.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1_trainseed1,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1_trainseed1,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1,coord_block,1,1,0,6,20,20,400,200,20,10,0.5,1.0,0.5,0.0,0.5,160,190,30,0,19.0,38,0.375,0,19.0,38,0.375,recomputed,0,20.0,40,0.375,0,20.0,40,0.375,recomputed,19,15.12063675515951,4.7216862739375145,151.20636755159506,4.7216862739375145,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,55.22,51.3,49.0,57.5,48.6,3.5,54.0,51.0,15.589474201202393,6,20,4,4,20,190,0,19.0,0.25,0,1.0,2,0.738,1.0093873614205044,0.014217410724284054,0.738,0.561,0.021812025578089773,-0.1894707530003847,1.0,0.16196670111964526
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1_trainseed2,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1_trainseed2,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1,coord_block,1,2,0,6,20,20,400,200,20,10,0.5,1.0,0.5,0.0,0.5,160,190,30,0,19.0,38,0.375,0,19.0,38,0.375,recomputed,0,20.0,40,0.375,0,20.0,40,0.375,recomputed,19,15.12063675515951,4.7216862739375145,151.20636755159506,4.7216862739375145,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,72.42,70.0,69.0,71.0,60.8,4.0,74.4,69.8,15.705843925476074,6,20,4,4,20,190,0,19.0,0.25,0,1.0,2,0.738,1.0093873614205044,0.014217410724284054,0.738,0.561,0.021812025578089773,-0.1894707530003847,1.0,0.16196670111964526
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1_trainseed3,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1_trainseed3,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1,coord_block,1,3,0,6,20,20,400,200,20,10,0.5,1.0,0.5,0.0,0.5,160,190,30,0,19.0,38,0.375,0,19.0,38,0.375,recomputed,0,20.0,40,0.375,0,20.0,40,0.375,recomputed,19,15.12063675515951,4.7216862739375145,151.20636755159506,4.7216862739375145,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,72.98,71.7,69.0,72.0,60.25,3.5,65.4,69.0,15.702288150787354,6,20,4,4,20,190,0,19.0,0.25,0,1.0,2,0.738,1.0093873614205044,0.014217410724284054,0.738,0.561,0.021812025578089773,-0.1894707530003847,1.0,0.16196670111964526
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1_trainseed4,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1_trainseed4,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1,coord_block,1,4,0,6,20,20,400,200,20,10,0.5,1.0,0.5,0.0,0.5,160,190,30,0,19.0,38,0.375,0,19.0,38,0.375,recomputed,0,20.0,40,0.375,0,20.0,40,0.375,recomputed,19,15.12063675515951,4.7216862739375145,151.20636755159506,4.7216862739375145,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,53.68,53.4,46.5,55.0,49.1,3.5,50.2,49.2,15.64572548866272,6,20,4,4,20,190,0,19.0,0.25,0,1.0,2,0.738,1.0093873614205044,0.014217410724284054,0.738,0.561,0.021812025578089773,-0.1894707530003847,1.0,0.16196670111964526
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1_trainseed5,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1_trainseed5,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0160_coord_block_c200_seed1,coord_block,1,5,0,6,20,20,400,200,20,10,0.5,1.0,0.5,0.0,0.5,160,190,30,0,19.0,38,0.375,0,19.0,38,0.375,recomputed,0,20.0,40,0.375,0,20.0,40,0.375,recomputed,19,15.12063675515951,4.7216862739375145,151.20636755159506,4.7216862739375145,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,51.5,52.3,53.5,57.0,50.75,3.0,50.4,50.2,15.791695833206177,6,20,4,4,20,190,0,19.0,0.25,0,1.0,2,0.738,1.0093873614205044,0.014217410724284054,0.738,0.561,0.021812025578089773,-0.1894707530003847,1.0,0.16196670111964526
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67_trainseed1,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67_trainseed1,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67,balanced,67,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.009500000000000064,0.0,160,200,40,40,40.0,40,0.0,16,18.0,20,0.04861111111111116,recomputed,40,40.0,40,0.0,16,18.0,20,0.04861111111111116,recomputed,19,15.12063675515951,4.7216862739375145,178.9859424695708,3.6207498957825486,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,65.5,62.0,63.0,70.5,56.05,4.0,67.0,67.6,15.288166522979736,6,20,4,4,20,200,16,18.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67_trainseed2,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67_trainseed2,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67,balanced,67,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.009500000000000064,0.0,160,200,40,40,40.0,40,0.0,16,18.0,20,0.04861111111111116,recomputed,40,40.0,40,0.0,16,18.0,20,0.04861111111111116,recomputed,19,15.12063675515951,4.7216862739375145,178.9859424695708,3.6207498957825486,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,78.92,76.7,79.0,79.0,63.05,3.0,76.8,72.2,15.308460712432861,6,20,4,4,20,200,16,18.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67_trainseed3,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67_trainseed3,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67,balanced,67,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.009500000000000064,0.0,160,200,40,40,40.0,40,0.0,16,18.0,20,0.04861111111111116,recomputed,40,40.0,40,0.0,16,18.0,20,0.04861111111111116,recomputed,19,15.12063675515951,4.7216862739375145,178.9859424695708,3.6207498957825486,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,59.2,57.7,65.0,65.0,54.6,2.5,58.0,53.6,15.320082902908325,6,20,4,4,20,200,16,18.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67_trainseed4,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67_trainseed4,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67,balanced,67,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.009500000000000064,0.0,160,200,40,40,40.0,40,0.0,16,18.0,20,0.04861111111111116,recomputed,40,40.0,40,0.0,16,18.0,20,0.04861111111111116,recomputed,19,15.12063675515951,4.7216862739375145,178.9859424695708,3.6207498957825486,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,64.22,64.9,61.0,63.0,57.2,4.0,61.8,61.0,15.280158042907715,6,20,4,4,20,200,16,18.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67_trainseed5,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67_trainseed5,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0306_balanced_c200_seed67,balanced,67,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.009500000000000064,0.0,160,200,40,40,40.0,40,0.0,16,18.0,20,0.04861111111111116,recomputed,40,40.0,40,0.0,16,18.0,20,0.04861111111111116,recomputed,19,15.12063675515951,4.7216862739375145,178.9859424695708,3.6207498957825486,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,63.04,60.9,58.5,58.5,54.9,3.5,60.0,62.2,15.413533210754395,6,20,4,4,20,200,16,18.0,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71_trainseed1,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71_trainseed1,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71,balanced,71,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,15,19.75,24,0.09810126582278489,recomputed,40,40.0,40,0.0,15,19.75,24,0.09810126582278489,recomputed,19,15.12063675515951,4.7216862739375145,175.9823505248667,5.412969801871084,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,60.16,59.1,49.0,63.5,53.45,3.0,60.0,55.4,15.182024002075195,6,20,4,4,20,200,15,19.75,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71_trainseed2,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71_trainseed2,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71,balanced,71,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,15,19.75,24,0.09810126582278489,recomputed,40,40.0,40,0.0,15,19.75,24,0.09810126582278489,recomputed,19,15.12063675515951,4.7216862739375145,175.9823505248667,5.412969801871084,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,83.54,81.9,80.0,80.0,67.55,3.5,79.0,82.6,15.223327398300171,6,20,4,4,20,200,15,19.75,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71_trainseed3,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71_trainseed3,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71,balanced,71,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,15,19.75,24,0.09810126582278489,recomputed,40,40.0,40,0.0,15,19.75,24,0.09810126582278489,recomputed,19,15.12063675515951,4.7216862739375145,175.9823505248667,5.412969801871084,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,59.84,57.7,56.5,56.5,52.2,3.0,59.4,56.8,14.995360612869263,6,20,4,4,20,200,15,19.75,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71_trainseed4,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71_trainseed4,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71,balanced,71,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,15,19.75,24,0.09810126582278489,recomputed,40,40.0,40,0.0,15,19.75,24,0.09810126582278489,recomputed,19,15.12063675515951,4.7216862739375145,175.9823505248667,5.412969801871084,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,77.92,75.7,71.5,77.0,64.3,4.0,76.2,76.0,15.115835428237915,6,20,4,4,20,200,15,19.75,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71_trainseed5,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71_trainseed5,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71,hub_spoke_n6_m20_seed63,hub_spoke_n6_m20_seed63__mask0310_balanced_c200_seed71,balanced,71,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.0,160,200,40,40,40.0,40,0.0,15,19.75,24,0.09810126582278489,recomputed,40,40.0,40,0.0,15,19.75,24,0.09810126582278489,recomputed,19,15.12063675515951,4.7216862739375145,175.9823505248667,5.412969801871084,0.5465631319516218,0.25816993464052285,0.013813725490196074,0.21701960784313723,0.0,1.3333333333333333,63.68,61.1,63.0,63.0,55.5,2.0,61.4,62.8,15.10098910331726,6,20,4,4,20,200,15,19.75,1.0,4,4.0,4,1.0,4.402540492351306,1.2524631830967872,1.0,0.975,0.3342124645931681,0.0677299764960244,1.0,0.27033332878512156
