idx,selected,topology_id,topology_name,family,seed,n_nodes,n_edges,p,edge_json,d_rel,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,rank_D,effective_rank_D,condition_number_D,condition_number_D_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_cv,out_degree_cv,n_trees_total_enum,n_trees_total_enum_log
334,0,g0334_two_module_seed62,two_module,two_module,62,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0334_two_module_seed62.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,7.8578217509909525,3.080225623011459,0.488582529240726,0.0,0.1777777777777778,0.0,1.4,0.33333333333333337,0.33333333333333337,45,1.6532125137753437
335,0,g0335_two_module_seed63,two_module,two_module,63,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0335_two_module_seed63.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.444557233481794,3.8905046201235325,0.590005935392999,0.10158730158730167,0.14153439153439185,0.0,1.4,0.2041241452319315,0.2041241452319315,63,1.7993405494535817
336,0,g0336_two_module_seed64,two_module,two_module,64,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0336_two_module_seed64.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.391454278889778,4.278015892648107,0.6312423936241383,0.1200000000000001,0.14444444444444438,0.0,1.45,0.33333333333333337,0.2041241452319315,60,1.7781512503836436
337,0,g0337_two_module_seed68,two_module,two_module,68,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0337_two_module_seed68.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.221183525863013,6.960041878557275,0.8426118527674037,0.2333333333333334,0.1263888888888891,0.0,1.5,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
338,0,g0338_two_module_seed71,two_module,two_module,71,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0338_two_module_seed71.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.122478357458492,4.55948867316159,0.6589161411565847,0.27692307692307705,0.24893162393162416,0.0,1.5,0.33333333333333337,0.4249182927993988,39,1.591064607026499
339,0,g0339_two_module_seed73,two_module,two_module,73,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0339_two_module_seed73.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,7.857821750990955,3.080225623011458,0.48858252924072587,0.0,0.1777777777777778,0.0,1.4,0.33333333333333337,0.33333333333333337,45,1.6532125137753437
340,0,g0340_two_module_seed77,two_module,two_module,77,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0340_two_module_seed77.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,7.799030226945872,4.898885604418697,0.6900972982132662,0.30000000000000004,0.16666666666666696,0.0,1.5,0.4249182927993988,0.33333333333333337,48,1.6812412373755872
341,0,g0341_two_module_seed81,two_module,two_module,81,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0341_two_module_seed81.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.28523661987767,5.959041251522637,0.7751763918430854,0.24761904761904763,0.12500000000000044,0.0,1.5,0.33333333333333337,0.2041241452319315,63,1.7993405494535817
342,0,g0342_two_module_seed83,two_module,two_module,83,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0342_two_module_seed83.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.928310292217592,5.29431487514308,0.7238097670504338,0.3913043478260869,0.22101449275362306,0.0,1.5,0.2041241452319315,0.4249182927993988,46,1.662757831681574
343,0,g0343_two_module_seed86,two_module,two_module,86,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0343_two_module_seed86.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.35424318651313,5.21852681202173,0.7175479191500503,0.29841269841269846,0.13624338624338628,0.0,1.5,0.33333333333333337,0.2041241452319315,63,1.7993405494535817
344,0,g0344_two_module_seed90,two_module,two_module,90,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0344_two_module_seed90.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.390696373916503,4.6588982209090455,0.6682832228799886,0.09333333333333327,0.1493055555555558,0.0,1.4,0.33333333333333337,0.2041241452319315,60,1.7781512503836436
345,0,g0345_two_module_seed91,two_module,two_module,91,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0345_two_module_seed91.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.369884813293092,4.693391014871343,0.67148673757643,0.14666666666666672,0.15138888888888902,0.0,1.45,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
346,0,g0346_degree_balanced_seed1,degree_balanced,degree_balanced,1,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0346_degree_balanced_seed1.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.850161170867787,3.1386026192324112,0.49673633283945806,0.10256410256410264,0.12339743589743613,0.0,1.4,0.2041241452319315,0.2041241452319315,78,1.8920946026904804
347,0,g0347_degree_balanced_seed2,degree_balanced,degree_balanced,2,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0347_degree_balanced_seed2.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.744657893335521,3.6007467767366763,0.5563925805957192,0.13866666666666672,0.1277777777777782,0.0,1.4,0.2041241452319315,0.2041241452319315,75,1.8750612633917
348,0,g0348_degree_balanced_seed3,degree_balanced,degree_balanced,3,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0348_degree_balanced_seed3.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.88177968907778,3.5951021750373764,0.5557112378132952,0.1523809523809525,0.12053571428571441,0.0,1.4,0.2041241452319315,0.2041241452319315,84,1.9242792860618816
349,0,g0349_degree_balanced_seed4,degree_balanced,degree_balanced,4,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0349_degree_balanced_seed4.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.705675369744789,3.4019017477217224,0.5317217663493077,0.1333333333333333,0.11805555555555558,0.0,1.4,0.2041241452319315,0.2041241452319315,72,1.8573324964312685
350,0,g0350_degree_balanced_seed5,degree_balanced,degree_balanced,5,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0350_degree_balanced_seed5.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.599974104082403,3.9320337442712976,0.5946172362424826,0.19999999999999996,0.10185185185185186,0.0,1.4,0.2041241452319315,0.2041241452319315,72,1.8573324964312685
351,0,g0351_degree_balanced_seed6,degree_balanced,degree_balanced,6,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0351_degree_balanced_seed6.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.810225516481932,3.51789421152007,0.5462827754159651,0.12307692307692308,0.12767094017094016,0.0,1.4,0.2041241452319315,0.2041241452319315,78,1.8920946026904804
352,0,g0352_degree_balanced_seed7,degree_balanced,degree_balanced,7,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0352_degree_balanced_seed7.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.92615631133712,2.8709247025015543,0.45802180213882204,0.0,0.1372549019607845,0.0,1.4,0.2041241452319315,0.2041241452319315,85,1.9294189257142929
353,0,g0353_degree_balanced_seed8,degree_balanced,degree_balanced,8,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0353_degree_balanced_seed8.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.744657893335521,3.600746776736677,0.5563925805957193,0.13866666666666672,0.1277777777777782,0.0,1.4,0.2041241452319315,0.2041241452319315,75,1.8750612633917
354,1,g0354_degree_balanced_seed9,degree_balanced,degree_balanced,9,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0354_degree_balanced_seed9.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.926156311337124,2.8709247025015543,0.45802180213882204,0.0,0.1372549019607845,0.0,1.4,0.2041241452319315,0.2041241452319315,85,1.9294189257142929
355,0,g0355_degree_balanced_seed10,degree_balanced,degree_balanced,10,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0355_degree_balanced_seed10.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.638494612577873,3.7139801534641523,0.5698395786541566,0.17142857142857149,0.11130952380952408,0.0,1.4,0.2041241452319315,0.2041241452319315,70,1.845098040014257
356,0,g0356_degree_balanced_seed11,degree_balanced,degree_balanced,11,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0356_degree_balanced_seed11.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.638494612577873,3.713980153464154,0.5698395786541568,0.17142857142857149,0.11130952380952408,0.0,1.4,0.2041241452319315,0.2041241452319315,70,1.845098040014257
357,0,g0357_degree_balanced_seed12,degree_balanced,degree_balanced,12,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0357_degree_balanced_seed12.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.787987373918762,3.632691416298081,0.5602285077193406,0.18765432098765444,0.11676954732510314,0.0,1.4,0.2041241452319315,0.2041241452319315,81,1.9084850188786497
358,0,g0358_degree_balanced_seed13,degree_balanced,degree_balanced,13,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0358_degree_balanced_seed13.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.734265302267127,3.864818214514934,0.5871290712712303,0.20540540540540553,0.12049549549549576,0.0,1.4,0.2041241452319315,0.2041241452319315,74,1.8692317197309762
359,0,g0359_degree_balanced_seed14,degree_balanced,degree_balanced,14,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0359_degree_balanced_seed14.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.883034485455452,3.3225433621245184,0.5214706575782052,0.11358024691358026,0.13117283950617264,0.0,1.4,0.2041241452319315,0.2041241452319315,81,1.9084850188786497
360,0,g0360_degree_balanced_seed15,degree_balanced,degree_balanced,15,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0360_degree_balanced_seed15.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.881779689077776,3.5951021750373755,0.5557112378132951,0.1523809523809525,0.12053571428571441,0.0,1.4,0.2041241452319315,0.2041241452319315,84,1.9242792860618816
361,0,g0361_degree_balanced_seed16,degree_balanced,degree_balanced,16,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0361_degree_balanced_seed16.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.872918655460886,3.158793910485591,0.49952129211009777,0.10476190476190483,0.12301587301587324,0.0,1.4,0.2041241452319315,0.2041241452319315,84,1.9242792860618816
362,0,g0362_degree_balanced_seed17,degree_balanced,degree_balanced,17,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0362_degree_balanced_seed17.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.810225516481932,3.5178942115200726,0.5462827754159655,0.12307692307692308,0.12767094017094016,0.0,1.4,0.2041241452319315,0.2041241452319315,78,1.8920946026904804
363,0,g0363_degree_balanced_seed18,degree_balanced,degree_balanced,18,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0363_degree_balanced_seed18.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.690995076896275,3.6609153360907225,0.5635896853158985,0.17142857142857149,0.10389610389610415,0.0,1.4,0.2041241452319315,0.2041241452319315,77,1.8864907251724818
364,0,g0364_degree_balanced_seed19,degree_balanced,degree_balanced,19,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0364_degree_balanced_seed19.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.744657893335521,3.600746776736678,0.5563925805957194,0.13866666666666672,0.1277777777777782,0.0,1.4,0.2041241452319315,0.2041241452319315,75,1.8750612633917
365,0,g0365_degree_balanced_seed20,degree_balanced,degree_balanced,20,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0365_degree_balanced_seed20.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.030370659559939,3.3390188131595395,0.5236188660230313,0.14222222222222225,0.11759259259259247,0.0,1.4,0.2041241452319315,0.2041241452319315,90,1.9542425094393248
366,0,g0366_degree_balanced_seed21,degree_balanced,degree_balanced,21,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0366_degree_balanced_seed21.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.942474758862437,3.3167029411635642,0.5207065758937074,0.10114942528735638,0.11925287356321856,0.0,1.4,0.2041241452319315,0.2041241452319315,87,1.9395192526186185
367,0,g0367_degree_balanced_seed22,degree_balanced,degree_balanced,22,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0367_degree_balanced_seed22.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.70298166084889,3.4608830080866144,0.5391869186234616,0.10666666666666669,0.12333333333333352,0.0,1.4,0.2041241452319315,0.2041241452319315,75,1.8750612633917
368,0,g0368_degree_balanced_seed23,degree_balanced,degree_balanced,23,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0368_degree_balanced_seed23.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.923978353265884,3.583587908030026,0.554318062497225,0.15000000000000013,0.12187499999999951,0.0,1.4,0.2041241452319315,0.2041241452319315,80,1.9030899869919435
369,0,g0369_degree_balanced_seed24,degree_balanced,degree_balanced,24,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0369_degree_balanced_seed24.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.92615631133712,2.8709247025015543,0.45802180213882204,0.0,0.1372549019607845,0.0,1.4,0.2041241452319315,0.2041241452319315,85,1.9294189257142929
370,0,g0370_degree_balanced_seed25,degree_balanced,degree_balanced,25,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0370_degree_balanced_seed25.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.942474758862433,3.3167029411635633,0.5207065758937073,0.10114942528735638,0.11925287356321856,0.0,1.4,0.2041241452319315,0.2041241452319315,87,1.9395192526186185
371,0,g0371_degree_balanced_seed26,degree_balanced,degree_balanced,26,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0371_degree_balanced_seed26.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.930546718084335,3.5281721389892535,0.5475497661393125,0.14634146341463428,0.128048780487805,0.0,1.4,0.2041241452319315,0.2041241452319315,82,1.9138138523837167
372,0,g0372_degree_balanced_seed27,degree_balanced,degree_balanced,27,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0372_degree_balanced_seed27.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.89236800878909,3.14393880902535,0.49747408470794063,0.12307692307692308,0.13408119658119677,0.0,1.4,0.2041241452319315,0.2041241452319315,78,1.8920946026904804
373,0,g0373_degree_balanced_seed28,degree_balanced,degree_balanced,28,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0373_degree_balanced_seed28.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.881779689077776,3.5951021750373755,0.5557112378132951,0.1523809523809525,0.12053571428571441,0.0,1.4,0.2041241452319315,0.2041241452319315,84,1.9242792860618816
374,0,g0374_degree_balanced_seed29,degree_balanced,degree_balanced,29,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0374_degree_balanced_seed29.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.810225516481932,3.5178942115200718,0.5462827754159654,0.12307692307692308,0.12767094017094016,0.0,1.4,0.2041241452319315,0.2041241452319315,78,1.8920946026904804
375,0,g0375_degree_balanced_seed30,degree_balanced,degree_balanced,30,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0375_degree_balanced_seed30.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,9.044220979803866,3.147775293798031,0.49800372236977786,0.10666666666666669,0.11805555555555558,0.0,1.4,0.2041241452319315,0.2041241452319315,90,1.9542425094393248
376,0,g0376_degree_balanced_seed31,degree_balanced,degree_balanced,31,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0376_degree_balanced_seed31.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.930546718084335,3.5281721389892526,0.5475497661393123,0.14634146341463428,0.128048780487805,0.0,1.4,0.2041241452319315,0.2041241452319315,82,1.9138138523837167
377,0,g0377_degree_balanced_seed32,degree_balanced,degree_balanced,32,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0377_degree_balanced_seed32.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.508053271430416,3.5883800270296184,0.5548984307215984,0.12121212121212133,0.11300505050505061,0.0,1.4,0.2041241452319315,0.2041241452319315,66,1.8195439355418688
378,0,g0378_degree_balanced_seed33,degree_balanced,degree_balanced,33,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0378_degree_balanced_seed33.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.89236800878909,3.143938809025351,0.49747408470794074,0.12307692307692308,0.13408119658119677,0.0,1.4,0.2041241452319315,0.2041241452319315,78,1.8920946026904804
379,0,g0379_degree_balanced_seed34,degree_balanced,degree_balanced,34,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0379_degree_balanced_seed34.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.579197757752075,3.709116294474279,0.5692704502756771,0.1333333333333333,0.1364734299516912,0.0,1.4,0.2041241452319315,0.2041241452319315,69,1.8388490907372552
380,0,g0380_degree_balanced_seed35,degree_balanced,degree_balanced,35,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0380_degree_balanced_seed35.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.728062978166108,3.4149838354911233,0.5333886523298143,0.12222222222222223,0.13541666666666674,0.0,1.4,0.2041241452319315,0.2041241452319315,72,1.8573324964312685
381,0,g0381_degree_balanced_seed36,degree_balanced,degree_balanced,36,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0381_degree_balanced_seed36.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.69506760485312,3.7327079034015953,0.5720240062927159,0.15000000000000013,0.13715277777777768,0.0,1.4,0.2041241452319315,0.2041241452319315,72,1.8573324964312685
382,0,g0382_degree_balanced_seed37,degree_balanced,degree_balanced,37,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0382_degree_balanced_seed37.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.885500678468043,3.0742822611601257,0.48774373916784497,0.0,0.13750000000000018,0.0,1.4,0.2041241452319315,0.2041241452319315,80,1.9030899869919435
383,0,g0383_degree_balanced_seed38,degree_balanced,degree_balanced,38,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0383_degree_balanced_seed38.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.923978353265884,3.583587908030028,0.5543180624972253,0.15000000000000013,0.12187499999999951,0.0,1.4,0.2041241452319315,0.2041241452319315,80,1.9030899869919435
384,0,g0384_degree_balanced_seed39,degree_balanced,degree_balanced,39,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0384_degree_balanced_seed39.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.904244061791633,3.2994450277078866,0.5184408969466621,0.12195121951219523,0.13414634146341475,0.0,1.4,0.2041241452319315,0.2041241452319315,82,1.9138138523837167
